tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,TRACT_ID
"08031004405",CO,"2011","-5.13","118.89",".",".","08031004405"
"08031004405",CO,"2012","7.02","127.23",".",".","08031004405"
"08031004405",CO,"2013","-0.25","126.91",".",".","08031004405"
"08031004405",CO,"2014",".",".",".",".","08031004405"
"08031004405",CO,"2015",".",".",".",".","08031004405"
"08031004405",CO,"2016",".",".",".",".","08031004405"
"08031004405",CO,"2017",".",".",".",".","08031004405"
"08031004405",CO,"2018",".",".",".",".","08031004405"
"08031004601",CO,"1993",".","100.00",".","50.98","08031004601"
"08031004601",CO,"1994","2.20","102.20",".","52.10","08031004601"
"08031004601",CO,"1995","14.43","116.95",".","59.62","08031004601"
"08031004601",CO,"1996","10.73","129.50",".","66.02","08031004601"
"08031004601",CO,"1997","9.39","141.66",".","72.22","08031004601"
"08031004601",CO,"1998","6.53","150.92",".","76.94","08031004601"
"08031004601",CO,"1999","12.25","169.40",".","86.36","08031004601"
"08031004601",CO,"2000","15.79","196.16",".","100.00","08031004601"
"08031004601",CO,"2001","9.57","214.94",".","109.57","08031004601"
"08031004601",CO,"2002","5.30","226.32",".","115.38","08031004601"
"08031004601",CO,"2003","2.08","231.04",".","117.78","08031004601"
"08031004601",CO,"2004","3.05","238.09",".","121.38","08031004601"
"08031004601",CO,"2005","-2.14","232.98",".","118.77","08031004601"
"08031004601",CO,"2006","-3.41","225.04",".","114.72","08031004601"
"08031004601",CO,"2007","-8.00","207.04",".","105.55","08031004601"
"08031004601",CO,"2008","-17.15","171.53",".","87.44","08031004601"
"08031004601",CO,"2009","6.36","182.43",".","93.00","08031004601"
"08031004601",CO,"2010","6.12","193.59",".","98.69","08031004601"
